timestamp,unit_id,is_on_shift,available_people_count,fatigue_score,last_dispatch_minutes_ago
2025-12-08T06:14:46.720536+00:00,U011544,True,2,0.257,120
2025-11-24T01:09:46.720536+00:00,U011545,True,2,0.336,586
2025-11-23T19:49:46.720536+00:00,U011546,False,3,0.168,263
2025-11-14T03:25:46.720536+00:00,U011547,True,8,0.058,159
2025-11-26T01:49:46.720536+00:00,U011548,True,7,0.214,456
2025-11-19T00:05:46.720536+00:00,U011549,True,1,0.156,212
2025-12-10T09:22:46.720536+00:00,U011550,True,11,0.095,152
2025-12-09T00:21:46.720536+00:00,U011551,False,5,0.254,267
2025-12-09T13:50:46.720536+00:00,U011552,False,5,0.149,150
2025-12-03T15:14:46.720536+00:00,U011553,True,0,0.11,434
2025-12-09T23:13:46.720536+00:00,U011554,True,0,0.171,170
2025-12-06T09:09:46.720536+00:00,U011555,False,10,0.08,449
2025-11-19T14:22:46.720536+00:00,U011556,True,14,0.463,185
2025-11-28T11:52:46.720536+00:00,U011557,True,1,0.385,538
2025-11-18T12:10:46.720536+00:00,U011558,True,0,0.108,361
2025-11-19T21:24:46.720536+00:00,U011559,True,8,0.553,502
2025-12-05T10:04:46.720536+00:00,U011560,True,0,0.214,61
2025-12-10T00:25:46.720536+00:00,U011561,False,15,0.535,117
2025-11-28T21:37:46.720536+00:00,U011562,True,3,0.059,20
2025-12-01T21:26:46.720536+00:00,U011563,True,15,0.599,442
2025-11-20T03:30:46.720536+00:00,U011564,True,11,0.067,312
2025-12-10T03:04:46.720536+00:00,U011565,True,2,0.512,553
2025-11-30T16:38:46.720536+00:00,U011566,True,16,0.429,238
2025-11-16T00:30:46.720536+00:00,U011567,True,1,0.498,341
2025-12-11T16:22:46.720536+00:00,U011568,True,8,0.415,468
2025-12-06T05:36:46.720536+00:00,U011569,True,0,0.141,532
2025-12-01T11:09:46.720536+00:00,U011570,True,11,0.228,483
2025-11-14T06:31:46.720536+00:00,U011571,True,10,0.46,198
2025-12-01T05:26:46.720536+00:00,U011572,True,13,0.34,519
2025-11-16T09:00:46.720536+00:00,U011573,True,17,0.223,368
2025-12-09T02:00:46.720536+00:00,U011574,True,3,0.322,16
2025-11-16T02:15:46.720536+00:00,U011575,False,2,0.245,52
2025-11-23T07:42:46.720536+00:00,U011576,False,12,0.467,77
2025-12-09T09:31:46.720536+00:00,U011577,True,7,0.268,372
2025-11-15T20:23:46.720536+00:00,U011578,False,3,0.229,444
2025-11-18T12:47:46.720536+00:00,U011579,True,9,0.302,119
2025-11-20T11:40:46.720536+00:00,U011580,True,2,0.063,7
2025-12-11T17:18:46.720536+00:00,U011581,True,21,0.224,545
2025-12-08T13:05:46.720536+00:00,U011582,True,10,0.488,193
2025-12-02T19:59:46.720536+00:00,U011583,True,8,0.158,217
2025-11-26T13:18:46.720536+00:00,U011584,True,0,0.048,110
2025-12-02T17:11:46.720536+00:00,U011585,False,12,0.401,170
2025-11-14T04:47:46.720536+00:00,U011586,True,3,0.203,465
2025-11-20T14:10:46.720536+00:00,U011587,False,6,0.357,375
2025-11-17T02:35:46.720536+00:00,U011588,True,8,0.273,557
2025-12-08T12:42:46.720536+00:00,U011589,True,2,0.406,301
2025-11-24T18:00:46.720536+00:00,U011590,True,5,0.349,36
2025-11-22T19:54:46.720536+00:00,U011591,True,15,0.291,284
2025-12-10T06:05:46.720536+00:00,U011592,True,0,0.489,550
2025-11-14T00:14:46.720536+00:00,U011593,False,1,0.219,66
2025-11-18T05:40:46.720536+00:00,U011594,True,1,0.119,410
2025-11-28T20:14:46.720536+00:00,U011595,False,1,0.068,202
2025-11-30T17:27:46.720536+00:00,U011596,True,4,0.127,186
2025-12-03T06:56:46.720536+00:00,U011597,False,11,0.307,156
2025-12-01T22:51:46.720536+00:00,U011598,True,3,0.669,81
2025-11-21T21:51:46.720536+00:00,U011599,True,2,0.068,45
2025-11-22T15:16:46.720536+00:00,U011600,True,2,0.156,101
2025-12-02T14:43:46.720536+00:00,U011601,True,1,0.142,181
2025-11-26T13:41:46.720536+00:00,U011602,True,6,0.141,364
2025-11-23T00:47:46.720536+00:00,U011603,True,3,0.107,299
2025-11-17T16:17:46.720536+00:00,U011604,True,10,0.302,276
2025-12-01T04:20:46.720536+00:00,U011605,True,12,0.15,374
2025-11-21T04:40:46.720536+00:00,U011606,True,5,0.034,593
2025-11-28T05:59:46.720536+00:00,U011607,True,13,0.058,87
2025-11-26T05:11:46.720536+00:00,U011608,True,23,0.069,570
2025-11-23T10:46:46.720536+00:00,U011609,True,20,0.243,475
2025-11-18T07:16:46.720536+00:00,U011610,True,7,0.108,328
2025-11-27T13:47:46.720536+00:00,U011611,False,7,0.133,596
2025-11-29T19:53:46.720536+00:00,U011612,True,1,0.12,193
2025-12-04T16:07:46.720536+00:00,U011613,True,0,0.689,545
2025-11-21T08:15:46.720536+00:00,U011614,True,9,0.214,322
2025-12-10T17:31:46.720536+00:00,U011615,True,0,0.327,1
2025-11-16T20:27:46.720536+00:00,U011616,True,1,0.315,23
2025-11-16T23:10:46.720536+00:00,U011617,False,2,0.18,561
2025-11-22T09:53:46.720536+00:00,U011618,False,4,0.198,549
2025-11-22T19:03:46.720536+00:00,U011619,False,8,0.663,61
2025-12-03T09:06:46.720536+00:00,U011620,False,1,0.324,107
2025-12-12T01:35:46.720536+00:00,U011621,True,6,0.478,392
2025-11-23T02:10:46.720536+00:00,U011622,True,11,0.295,35
2025-11-14T09:17:46.720536+00:00,U011623,True,9,0.509,536
2025-12-08T20:52:46.720536+00:00,U011624,False,16,0.149,584
2025-12-09T18:02:46.720536+00:00,U011625,True,7,0.258,529
2025-11-30T11:12:46.720536+00:00,U011626,True,5,0.265,391
2025-11-25T10:12:46.720536+00:00,U011627,True,7,0.331,22
2025-12-04T00:19:46.720536+00:00,U011628,False,21,0.124,251
2025-11-20T21:05:46.720536+00:00,U011629,False,10,0.243,540
2025-11-27T13:13:46.720536+00:00,U011630,True,9,0.069,338
2025-11-21T04:10:46.720536+00:00,U011631,True,23,0.172,280
2025-11-21T14:03:46.720536+00:00,U011632,True,8,0.276,383
2025-11-15T01:38:46.720536+00:00,U011633,True,1,0.134,374
2025-11-26T20:05:46.720536+00:00,U011634,True,17,0.21,387
2025-11-20T08:04:46.720536+00:00,U011635,False,18,0.047,597
2025-11-28T17:37:46.720536+00:00,U011636,True,4,0.152,250
2025-11-27T12:23:46.720536+00:00,U011637,True,17,0.623,465
2025-12-04T01:23:46.720536+00:00,U011638,True,11,0.087,57
2025-11-21T04:43:46.720536+00:00,U011639,True,7,0.238,224
2025-12-06T14:58:46.720536+00:00,U011640,True,15,0.176,359
2025-11-26T23:00:46.720536+00:00,U011641,False,9,0.181,150
2025-12-07T09:44:46.720536+00:00,U011642,True,0,0.468,500
2025-11-29T18:11:46.720536+00:00,U011643,False,3,0.119,139
2025-12-12T18:09:46.720536+00:00,U011644,False,3,0.372,175
2025-12-09T12:58:46.720536+00:00,U011645,True,8,0.32,149
2025-11-17T22:47:46.720536+00:00,U011646,True,3,0.411,223
2025-11-19T00:23:46.720536+00:00,U011647,False,16,0.391,290
2025-12-10T05:09:46.720536+00:00,U011648,False,0,0.332,455
2025-11-23T02:38:46.720536+00:00,U011649,True,8,0.445,457
2025-11-21T21:52:46.720536+00:00,U011650,True,6,0.149,486
2025-12-11T17:03:46.720536+00:00,U011651,True,15,0.394,389
2025-11-20T23:15:46.720536+00:00,U011652,True,1,0.18,172
2025-12-03T18:33:46.720536+00:00,U011653,True,10,0.258,45
2025-12-04T05:37:46.720536+00:00,U011654,True,1,0.295,452
2025-11-23T20:12:46.720536+00:00,U011655,True,10,0.233,20
2025-12-05T05:51:46.720536+00:00,U011656,True,5,0.179,538
2025-12-06T16:27:46.720536+00:00,U011657,True,1,0.066,12
2025-12-12T12:24:46.720536+00:00,U011658,True,12,0.301,358
2025-12-10T07:23:46.720536+00:00,U011659,False,2,0.044,140
2025-11-23T23:33:46.720536+00:00,U011660,True,4,0.398,249
2025-11-15T00:21:46.720536+00:00,U011661,True,5,0.434,492
2025-11-14T02:11:46.720536+00:00,U011662,True,3,0.026,239
2025-11-22T00:19:46.720536+00:00,U011663,True,0,0.189,419
2025-11-25T08:26:46.720536+00:00,U011664,True,0,0.114,543
2025-12-11T08:06:46.720536+00:00,U011665,True,18,0.066,345
2025-12-01T20:06:46.720536+00:00,U011666,False,0,0.236,127
2025-11-18T18:54:46.720536+00:00,U011667,True,0,0.321,552
2025-11-20T05:34:46.720536+00:00,U011668,True,7,0.196,105
2025-11-22T09:05:46.720536+00:00,U011669,True,0,0.094,525
2025-12-05T10:56:46.720536+00:00,U011670,True,7,0.059,266
2025-12-07T18:00:46.720536+00:00,U011671,False,0,0.241,453
2025-11-18T12:45:46.720536+00:00,U011672,True,19,0.239,371
2025-11-16T09:59:46.720536+00:00,U011673,False,7,0.386,100
2025-12-02T14:53:46.720536+00:00,U011674,True,8,0.226,230
2025-12-05T04:13:46.720536+00:00,U011675,True,13,0.162,258
2025-11-20T12:05:46.720536+00:00,U011676,True,5,0.469,297
2025-12-03T05:14:46.720536+00:00,U011677,True,18,0.303,490
2025-12-09T12:01:46.720536+00:00,U011678,True,10,0.138,308
2025-11-23T10:42:46.720536+00:00,U011679,True,4,0.125,138
2025-11-24T18:10:46.720536+00:00,U011680,True,12,0.182,500
2025-12-02T08:42:46.720536+00:00,U011681,False,9,0.262,18
2025-12-07T05:15:46.720536+00:00,U011682,True,5,0.085,497
2025-11-22T03:38:46.720536+00:00,U011683,True,5,0.478,66
2025-11-15T15:24:46.720536+00:00,U011684,True,5,0.316,330
2025-11-18T07:03:46.720536+00:00,U011685,True,13,0.254,363
2025-11-15T10:48:46.720536+00:00,U011686,True,6,0.212,292
2025-11-21T22:06:46.720536+00:00,U011687,True,1,0.219,288
2025-12-11T23:06:46.720536+00:00,U011688,True,4,0.148,345
2025-12-05T09:09:46.720536+00:00,U011689,False,4,0.166,269
2025-11-28T08:24:46.720536+00:00,U011690,False,3,0.151,45
2025-11-22T09:34:46.720536+00:00,U011691,True,0,0.296,472
2025-11-24T08:50:46.720536+00:00,U011692,False,6,0.187,449
2025-12-11T15:32:46.720536+00:00,U011693,True,9,0.217,313
2025-12-08T16:36:46.720536+00:00,U011694,False,18,0.553,203
2025-11-18T17:43:46.720536+00:00,U011695,True,1,0.328,571
2025-12-09T10:55:46.720536+00:00,U011696,True,0,0.414,83
2025-12-04T18:17:46.720536+00:00,U011697,True,3,0.131,161
2025-12-12T04:55:46.720536+00:00,U011698,True,6,0.562,82
2025-12-04T17:59:46.720536+00:00,U011699,False,12,0.081,397
2025-12-06T04:54:46.720536+00:00,U011700,False,15,0.497,303
2025-11-25T09:38:46.720536+00:00,U011701,False,2,0.048,596
2025-11-13T16:52:46.720536+00:00,U011702,True,2,0.069,146
2025-12-09T17:50:46.720536+00:00,U011703,True,11,0.27,485
2025-11-29T12:32:46.720536+00:00,U011704,True,9,0.38,509
2025-11-14T09:31:46.720536+00:00,U011705,False,2,0.287,180
2025-11-18T09:25:46.720536+00:00,U011706,True,13,0.199,520
2025-11-29T17:23:46.720536+00:00,U011707,True,0,0.328,154
2025-11-13T23:20:46.720536+00:00,U011708,True,3,0.193,498
2025-12-01T03:13:46.720536+00:00,U011709,True,3,0.07,405
2025-12-01T12:00:46.720536+00:00,U011710,False,6,0.33,56
2025-12-02T19:41:46.720536+00:00,U011711,False,7,0.152,534
2025-11-19T09:45:46.720536+00:00,U011712,True,3,0.084,250
2025-12-09T13:39:46.720536+00:00,U011713,True,7,0.067,404
2025-11-27T19:41:46.720536+00:00,U011714,True,1,0.119,577
2025-11-23T09:50:46.720536+00:00,U011715,True,1,0.281,109
2025-12-05T19:00:46.720536+00:00,U011716,True,2,0.744,588
2025-11-23T18:21:46.720536+00:00,U011717,True,3,0.028,346
2025-11-26T17:00:46.720536+00:00,U011718,False,9,0.155,493
2025-11-28T07:42:46.720536+00:00,U011719,True,6,0.115,423
2025-12-02T20:11:46.720536+00:00,U011720,True,16,0.186,184
2025-11-17T19:19:46.720536+00:00,U011721,True,1,0.137,564
2025-11-25T00:37:46.720536+00:00,U011722,True,3,0.388,455
2025-11-18T06:18:46.720536+00:00,U011723,False,4,0.043,197
2025-12-10T18:02:46.720536+00:00,U011724,False,4,0.149,166
2025-12-07T03:25:46.720536+00:00,U011725,True,12,0.542,249
2025-12-11T01:57:46.720536+00:00,U011726,True,6,0.38,175
2025-11-29T02:05:46.720536+00:00,U011727,True,2,0.149,557
2025-11-15T06:42:46.720536+00:00,U011728,True,3,0.414,492
2025-11-13T13:35:46.720536+00:00,U011729,False,11,0.084,123
2025-11-21T10:16:46.720536+00:00,U011730,True,17,0.468,463
2025-11-15T00:38:46.720536+00:00,U011731,True,2,0.06,405
2025-12-11T21:10:46.720536+00:00,U011732,True,9,0.597,29
2025-11-14T17:33:46.720536+00:00,U011733,True,3,0.265,521
2025-11-26T17:48:46.720536+00:00,U011734,True,3,0.388,186
2025-11-22T13:46:46.720536+00:00,U011735,True,0,0.525,450
2025-11-27T00:51:46.720536+00:00,U011736,True,16,0.459,101
2025-11-18T02:17:46.720536+00:00,U011737,True,4,0.389,46
2025-11-14T22:34:46.720536+00:00,U011738,True,13,0.48,445
2025-11-18T09:02:46.720536+00:00,U011739,True,11,0.466,576
2025-12-09T04:29:46.720536+00:00,U011740,True,3,0.372,536
2025-12-08T10:24:46.720536+00:00,U011741,False,2,0.052,77
2025-12-06T04:04:46.720536+00:00,U011742,True,6,0.392,98
2025-12-12T06:53:46.720536+00:00,U011743,True,1,0.036,396
2025-12-01T13:50:46.720536+00:00,U011744,True,2,0.155,101
2025-11-14T04:59:46.720536+00:00,U011745,True,0,0.313,258
2025-12-11T01:35:46.720536+00:00,U011746,True,14,0.268,351
2025-12-10T14:24:46.720536+00:00,U011747,False,9,0.257,573
2025-12-02T19:33:46.720536+00:00,U011748,True,17,0.441,12
2025-11-29T13:09:46.720536+00:00,U011749,False,7,0.522,270
2025-11-23T17:35:46.720536+00:00,U011750,True,6,0.283,557
2025-11-28T07:47:46.720536+00:00,U011751,True,5,0.153,295
2025-12-08T10:45:46.720536+00:00,U011752,True,4,0.51,178
2025-11-29T23:17:46.720536+00:00,U011753,True,13,0.262,38
2025-12-02T08:07:46.720536+00:00,U011754,True,13,0.157,197
2025-11-15T15:18:46.720536+00:00,U011755,False,2,0.483,181
2025-11-24T18:36:46.720536+00:00,U011756,True,9,0.389,421
2025-11-21T05:22:46.720536+00:00,U011757,True,2,0.058,596
2025-12-08T20:08:46.720536+00:00,U011758,True,13,0.18,584
2025-12-07T17:38:46.720536+00:00,U011759,False,1,0.634,587
2025-11-19T05:57:46.720536+00:00,U011760,True,8,0.138,539
2025-12-07T01:46:46.720536+00:00,U011761,False,3,0.102,385
2025-11-18T10:10:46.720536+00:00,U011762,True,1,0.235,504
2025-12-09T16:21:46.720536+00:00,U011763,True,8,0.298,221
2025-12-06T14:01:46.720536+00:00,U011764,True,1,0.557,8
2025-12-05T06:27:46.720536+00:00,U011765,False,4,0.48,187
2025-11-22T10:21:46.720536+00:00,U011766,False,11,0.498,390
2025-11-24T23:40:46.720536+00:00,U011767,True,7,0.135,502
2025-11-27T01:31:46.720536+00:00,U011768,True,13,0.239,191
2025-12-03T12:52:46.720536+00:00,U011769,True,18,0.166,29
2025-11-18T00:43:46.720536+00:00,U011770,True,5,0.529,396
2025-12-02T03:01:46.720536+00:00,U011771,True,0,0.044,78
2025-12-09T09:22:46.720536+00:00,U011772,True,0,0.201,167
2025-12-10T02:39:46.720536+00:00,U011773,False,13,0.319,217
2025-11-14T09:06:46.720536+00:00,U011774,True,7,0.194,188
2025-11-22T11:40:46.720536+00:00,U011775,False,1,0.612,277
2025-11-29T00:22:46.720536+00:00,U011776,True,6,0.039,335
2025-11-20T04:16:46.720536+00:00,U011777,True,0,0.449,106
2025-12-02T22:47:46.720536+00:00,U011778,False,18,0.154,177
2025-11-20T00:49:46.720536+00:00,U011779,True,14,0.418,583
2025-11-15T13:49:46.720536+00:00,U011780,True,16,0.229,307
2025-12-10T07:13:46.720536+00:00,U011781,False,0,0.192,67
2025-11-20T01:34:46.720536+00:00,U011782,True,3,0.151,545
2025-11-25T16:35:46.720536+00:00,U011783,False,2,0.198,444
2025-12-03T02:15:46.720536+00:00,U011784,True,5,0.462,86
2025-12-04T21:51:46.720536+00:00,U011785,True,3,0.398,430
2025-11-21T01:22:46.720536+00:00,U011786,False,3,0.322,554
2025-11-28T16:50:46.720536+00:00,U011787,True,2,0.271,339
2025-11-21T11:26:46.720536+00:00,U011788,True,11,0.19,63
2025-12-04T15:42:46.720536+00:00,U011789,True,0,0.592,289
2025-12-04T11:19:46.720536+00:00,U011790,True,4,0.076,244
2025-11-14T18:36:46.720536+00:00,U011791,False,3,0.215,310
2025-12-04T12:20:46.720536+00:00,U011792,True,1,0.227,345
2025-11-16T19:34:46.720536+00:00,U011793,True,7,0.185,130
2025-12-05T00:00:46.720536+00:00,U011794,True,1,0.218,546
2025-11-25T23:27:46.720536+00:00,U011795,True,9,0.099,298
2025-11-26T02:52:46.720536+00:00,U011796,True,6,0.366,539
2025-11-30T06:24:46.720536+00:00,U011797,False,2,0.065,344
2025-11-19T05:17:46.720536+00:00,U011798,True,5,0.362,134
2025-11-15T05:46:46.720536+00:00,U011799,True,2,0.293,62
2025-12-13T02:56:46.720536+00:00,U011800,False,15,0.211,534
2025-12-07T18:06:46.720536+00:00,U011801,True,1,0.352,91
2025-11-17T22:07:46.720536+00:00,U011802,True,16,0.349,512
2025-12-01T02:56:46.720536+00:00,U011803,False,1,0.115,418
2025-11-23T18:15:46.720536+00:00,U011804,True,10,0.236,448
2025-11-21T11:10:46.720536+00:00,U011805,True,14,0.1,45
2025-12-10T17:48:46.720536+00:00,U011806,True,0,0.21,6
2025-12-13T01:29:46.720536+00:00,U011807,False,4,0.171,63
2025-11-29T20:43:46.720536+00:00,U011808,True,6,0.218,426
2025-12-04T22:21:46.720536+00:00,U011809,True,8,0.579,112
2025-11-19T11:32:46.720536+00:00,U011810,True,0,0.15,548
2025-12-01T07:45:46.720536+00:00,U011811,False,5,0.378,591
2025-11-20T15:46:46.720536+00:00,U011812,True,4,0.148,377
2025-12-06T17:42:46.720536+00:00,U011813,False,8,0.302,237
2025-12-04T04:23:46.720536+00:00,U011814,True,11,0.294,548
2025-11-23T00:22:46.720536+00:00,U011815,True,0,0.367,423
2025-12-12T10:26:46.720536+00:00,U011816,False,5,0.467,179
2025-11-15T22:58:46.720536+00:00,U011817,False,13,0.123,91
2025-12-01T05:20:46.720536+00:00,U011818,True,10,0.345,526
2025-12-11T21:45:46.720536+00:00,U011819,True,1,0.375,188
2025-11-28T06:19:46.720536+00:00,U011820,True,3,0.321,584
2025-11-22T08:50:46.720536+00:00,U011821,True,13,0.217,155
2025-12-04T05:35:46.720536+00:00,U011822,False,14,0.175,33
2025-11-22T12:32:46.720536+00:00,U011823,True,3,0.462,591
2025-11-22T10:26:46.720536+00:00,U011824,True,6,0.529,243
2025-11-29T07:52:46.720536+00:00,U011825,True,8,0.097,588
2025-11-20T04:46:46.720536+00:00,U011826,False,4,0.407,13
2025-11-16T11:55:46.720536+00:00,U011827,True,5,0.164,125
2025-12-02T14:58:46.720536+00:00,U011828,True,5,0.389,343
2025-12-06T19:48:46.720536+00:00,U011829,True,4,0.323,562
2025-12-08T21:43:46.720536+00:00,U011830,True,0,0.1,314
2025-11-25T16:36:46.720536+00:00,U011831,True,11,0.392,483
2025-11-27T13:04:46.720536+00:00,U011832,True,5,0.674,217
2025-11-18T09:35:46.720536+00:00,U011833,True,2,0.333,107
2025-12-09T10:46:46.720536+00:00,U011834,True,13,0.616,528
2025-12-09T22:01:46.720536+00:00,U011835,True,0,0.047,435
2025-12-09T11:15:46.720536+00:00,U011836,True,6,0.46,368
2025-12-06T14:29:46.720536+00:00,U011837,False,11,0.005,318
2025-11-29T09:38:46.720536+00:00,U011838,True,7,0.036,473
2025-12-03T02:10:46.720536+00:00,U011839,False,9,0.446,575
2025-12-12T11:22:46.720536+00:00,U011840,False,2,0.164,230
2025-12-06T20:23:46.720536+00:00,U011841,True,0,0.423,574
2025-11-25T17:24:46.720536+00:00,U011842,True,4,0.406,499
2025-12-02T20:36:46.720536+00:00,U011843,True,1,0.428,247
2025-11-22T01:39:46.720536+00:00,U011844,True,5,0.169,3
2025-11-22T04:33:46.720536+00:00,U011845,False,12,0.628,76
2025-12-01T16:19:46.720536+00:00,U011846,False,1,0.12,420
2025-11-27T05:03:46.720536+00:00,U011847,False,9,0.106,45
2025-12-01T15:56:46.720536+00:00,U011848,False,18,0.416,220
2025-12-07T07:42:46.720536+00:00,U011849,False,1,0.061,175
2025-12-02T02:35:46.720536+00:00,U011850,True,14,0.089,437
2025-11-22T00:49:46.720536+00:00,U011851,True,20,0.143,311
2025-11-25T17:23:46.720536+00:00,U011852,True,1,0.262,187
2025-12-11T15:14:46.720536+00:00,U011853,True,6,0.217,421
2025-11-24T03:07:46.720536+00:00,U011854,True,0,0.31,355
2025-12-05T12:15:46.720536+00:00,U011855,True,2,0.442,70
2025-11-16T23:58:46.720536+00:00,U011856,True,18,0.371,356
2025-12-04T04:24:46.720536+00:00,U011857,False,4,0.074,452
2025-12-10T03:41:46.720536+00:00,U011858,True,3,0.198,395
2025-12-02T22:17:46.720536+00:00,U011859,False,6,0.179,400
2025-12-01T10:20:46.720536+00:00,U011860,False,1,0.461,325
2025-11-30T17:07:46.720536+00:00,U011861,True,0,0.453,3
2025-11-16T01:51:46.720536+00:00,U011862,False,7,0.415,478
2025-11-13T14:02:46.720536+00:00,U011863,True,6,0.369,549
2025-12-06T06:17:46.720536+00:00,U011864,True,4,0.261,358
2025-11-25T21:29:46.720536+00:00,U011865,True,9,0.264,402
2025-11-25T11:11:46.720536+00:00,U011866,True,13,0.304,208
2025-12-01T11:42:46.720536+00:00,U011867,True,5,0.828,155
2025-12-03T12:30:46.720536+00:00,U011868,True,1,0.367,485
2025-12-04T13:33:46.720536+00:00,U011869,True,9,0.146,174
2025-11-17T00:56:46.720536+00:00,U011870,True,2,0.343,209
2025-11-18T17:19:46.720536+00:00,U011871,False,8,0.122,73
2025-12-03T16:23:46.720536+00:00,U011872,False,9,0.113,43
2025-12-10T06:34:46.720536+00:00,U011873,True,4,0.428,497
2025-11-22T11:57:46.720536+00:00,U011874,True,3,0.086,208
2025-11-30T20:02:46.720536+00:00,U011875,False,4,0.085,129
2025-12-11T05:16:46.720536+00:00,U011876,True,1,0.338,19
2025-11-18T22:41:46.720536+00:00,U011877,True,10,0.496,546
2025-11-13T23:16:46.720536+00:00,U011878,False,12,0.633,449
2025-11-23T08:49:46.720536+00:00,U011879,False,1,0.186,280
2025-11-15T22:41:46.720536+00:00,U011880,True,10,0.364,160
2025-11-20T05:06:46.720536+00:00,U011881,True,8,0.303,483
2025-12-09T04:24:46.720536+00:00,U011882,False,5,0.244,540
2025-11-28T13:41:46.720536+00:00,U011883,True,15,0.09,525
2025-11-16T15:38:46.720536+00:00,U011884,True,14,0.315,417
2025-11-21T12:47:46.720536+00:00,U011885,True,3,0.448,461
2025-12-02T01:38:46.720536+00:00,U011886,True,2,0.195,198
2025-11-26T21:45:46.720536+00:00,U011887,True,11,0.294,573
2025-12-07T17:48:46.720536+00:00,U011888,True,3,0.253,298
2025-12-02T15:17:46.720536+00:00,U011889,True,5,0.164,256
2025-11-19T19:47:46.720536+00:00,U011890,True,5,0.27,377
2025-12-07T21:37:46.720536+00:00,U011891,True,10,0.29,347
2025-12-09T23:43:46.720536+00:00,U011892,True,5,0.274,384
2025-12-04T20:49:46.720536+00:00,U011893,False,10,0.054,582
2025-12-11T20:20:46.720536+00:00,U011894,False,11,0.463,262
2025-11-25T04:39:46.720536+00:00,U011895,True,0,0.116,469
2025-11-17T18:46:46.720536+00:00,U011896,True,4,0.445,574
2025-12-08T09:57:46.720536+00:00,U011897,True,3,0.339,252
2025-11-17T19:17:46.720536+00:00,U011898,True,19,0.498,63
2025-12-05T09:18:46.720536+00:00,U011899,True,2,0.296,234
2025-11-15T13:23:46.720536+00:00,U011900,True,8,0.227,290
2025-12-06T19:04:46.720536+00:00,U011901,False,12,0.526,490
2025-11-26T12:50:46.720536+00:00,U011902,True,3,0.197,350
2025-11-30T03:14:46.720536+00:00,U011903,True,14,0.361,272
2025-12-02T07:53:46.720536+00:00,U011904,True,5,0.148,40
2025-11-28T02:23:46.720536+00:00,U011905,True,2,0.148,476
2025-12-07T05:45:46.720536+00:00,U011906,True,9,0.471,224
2025-11-16T22:40:46.720536+00:00,U011907,True,18,0.351,527
2025-12-05T13:54:46.720536+00:00,U011908,True,14,0.464,272
2025-12-07T05:33:46.720536+00:00,U011909,False,3,0.137,353
2025-11-29T02:58:46.720536+00:00,U011910,False,7,0.202,69
2025-12-05T19:08:46.720536+00:00,U011911,True,20,0.098,217
2025-12-03T07:03:46.720536+00:00,U011912,True,4,0.501,445
2025-11-18T20:58:46.720536+00:00,U011913,True,12,0.566,121
2025-12-07T11:14:46.720536+00:00,U011914,True,5,0.297,405
2025-12-06T11:10:46.720536+00:00,U011915,False,0,0.233,439
2025-11-18T04:46:46.720536+00:00,U011916,True,3,0.169,481
2025-11-26T13:07:46.720536+00:00,U011917,False,4,0.165,186
2025-12-08T16:30:46.720536+00:00,U011918,False,1,0.187,599
2025-12-08T00:43:46.720536+00:00,U011919,True,2,0.316,555
2025-12-06T21:32:46.720536+00:00,U011920,True,6,0.144,126
2025-12-07T07:46:46.720536+00:00,U011921,True,5,0.141,3
2025-11-15T21:46:46.720536+00:00,U011922,False,4,0.2,14
2025-12-08T23:06:46.720536+00:00,U011923,True,4,0.137,52
2025-11-27T23:14:46.720536+00:00,U011924,True,5,0.248,548
2025-11-28T06:03:46.720536+00:00,U011925,True,0,0.137,320
2025-12-04T20:43:46.720536+00:00,U011926,True,11,0.113,167
2025-12-07T03:44:46.720536+00:00,U011927,True,0,0.341,249
2025-11-17T03:11:46.720536+00:00,U011928,False,2,0.277,555
2025-12-03T20:48:46.720536+00:00,U011929,True,2,0.109,16
2025-12-04T06:30:46.720536+00:00,U011930,True,5,0.225,23
2025-11-16T13:38:46.720536+00:00,U011931,True,3,0.42,402
2025-11-30T08:22:46.720536+00:00,U011932,True,3,0.227,115
2025-11-23T21:50:46.720536+00:00,U011933,False,14,0.108,528
2025-12-11T12:07:46.720536+00:00,U011934,True,7,0.483,252
2025-12-12T04:44:46.720536+00:00,U011935,True,3,0.311,546
2025-11-25T17:26:46.720536+00:00,U011936,True,10,0.244,183
2025-11-24T14:45:46.720536+00:00,U011937,True,1,0.316,366
2025-12-02T16:53:46.720536+00:00,U011938,True,0,0.217,325
2025-12-04T21:24:46.720536+00:00,U011939,True,3,0.182,505
2025-12-11T16:49:46.720536+00:00,U011940,True,2,0.069,180
2025-11-23T18:46:46.720536+00:00,U011941,True,2,0.14,314
2025-12-10T16:18:46.720536+00:00,U011942,True,5,0.367,432
2025-12-01T12:46:46.720536+00:00,U011943,True,3,0.187,310
2025-11-22T12:55:46.720536+00:00,U011944,True,21,0.306,599
2025-11-27T16:11:46.720536+00:00,U011945,True,13,0.02,589
2025-11-17T17:49:46.720536+00:00,U011946,False,7,0.115,329
2025-12-09T14:00:46.720536+00:00,U011947,True,10,0.234,482
2025-11-20T08:43:46.720536+00:00,U011948,False,6,0.394,189
2025-11-16T16:21:46.720536+00:00,U011949,True,10,0.21,536
2025-11-29T10:55:46.720536+00:00,U011950,False,0,0.389,314
2025-11-14T05:17:46.720536+00:00,U011951,True,14,0.43,16
2025-11-21T17:31:46.720536+00:00,U011952,True,7,0.17,502
2025-11-29T15:27:46.720536+00:00,U011953,False,12,0.604,184
